"","GVKEY","conm","EPR","AGR","MktCap"
"683",12433,"MERIDIAN BIOSCIENCE INC",0.0431933619916841,-0.135742155199588,20.2183561792933
"684",12441,"GARTNER INC",0.0235526408308392,0.039182426876539,22.8459508274582
"685",12458,"PRO-DEX INC/CO",0.0244704852574654,0.506006665368016,17.0244875506532
"686",12459,"NVR INC",0.0585973904017775,0.24584815402042,22.5419296174965
"687",12471,"WORLD FUEL SERVICES CORP",0.0585002078789915,-0.244894219638929,21.8892591654652
"688",12482,"CLEARFIELD INC",0.0278892790829688,0.0180778716312472,19.0511905284241
"689",12485,"ALTICE USA INC",0.0393148100896697,-0.39658041153168,22.901086594119
"690",12540,"ADOBE SYSTEMS INC",0.0157160997521492,0.879118930811055,25.2135784991172
"691",12568,"DAILY JOURNAL CORP",-0.000193070592547837,-0.712368614978862,19.5256077527417
"692",12589,"ENCOMPASS HEALTH CORP",0.062628956683535,0.107376502453848,22.0227687605246
"693",12598,"P.A.M. TRANSPORTATION SVCS",0.067941927871639,0.0907752480290659,18.9286666996747
"694",12625,"MARTEN TRANSPORT LTD",0.0567862543011349,0.610182429925326,20.8249374670244
"695",12635,"FISERV INC",0.0385933369248371,0.132677221268985,23.8545485883997
"696",12669,"CARMIKE CINEMAS INC",-0.00766850448813193,-0.946984783826889,20.1510578084857
"697",12673,"BARCLAYS PLC",0.00926332750357475,-1.68254603970749,24.5659602002372
"698",12719,"BOVIE MEDICAL CORP",-0.0523279189759146,-1.48496906112249,18.5231236073995
"699",12756,"COCA-COLA EUROPEAN PARTNERS",0.0539772292823771,0.086791688481351,23.4424924420493
"700",12788,"HARMAN INTERNATIONAL INDS",0.0475992944099276,0.258022763630342,22.3388114394103
"701",12789,"LOJACK CORP",-0.179594119979607,-1.17934355282404,18.506076850428
"702",12796,"CORELOGIC INC",0.0360261096264606,0.13655561987753,21.8570114712094
"703",12818,"ISORAY INC",-0.0945069061103544,-0.0169973602991234,17.3531491571013
"704",12825,"J & J SNACK FOODS CORP",0.0351536770341293,0.0327734884292578,21.619538293474
"705",12833,"DELEK LOGISTICS PARTNERS LP",0.0751662007976541,-0.147476571001041,20.3587954444414
"706",12840,"HEARTLAND EXPRESS INC",0.0395550492331367,-0.184315704479324,21.2513752242154
"707",12850,"CERNER CORP",0.0298657305178337,0.0867596759278434,23.4715038584029
"708",12886,"TWENTY-FIRST CENTURY FOX INC",0.0695580528242437,0.0913284355643004,24.6832974387232
"709",12909,"MARKEL CORP",0.038345400569231,0.311823263404441,23.2587307297879
"710",12915,"ORASURE TECHNOLOGIES INC",0.0179043032746722,-0.610851682632217,20.0133565133299
"711",12926,"FRP HOLDINGS INC",0.0301657402405279,0.292217754225458,19.5409491372443
"712",12945,"PLEXUS CORP",0.0627573921953133,0.117516289986344,21.3527600348305
"713",12950,"AIRGAS INC",0.0394689604929808,-0.100529215888422,23.0543699840642
"714",12956,"INCOME OPPORTUNITY RLTY INVS",0.0605106469814358,0.180930930930931,17.2308212105697
"715",12964,"CADIZ INC",-0.15737752127467,0.229380687883911,19.4217261416913
"716",12994,"GAS NATURAL INC",0.0141142102802811,-0.560521407689403,18.6985094308516
"717",13041,"SYNOVUS FINANCIAL CORP",0.0479344456946851,0.126218568716074,22.4637183590621
"718",13092,"JACK IN THE BOX INC",0.0391103122869309,0.140546173207326,21.8217812675906
"719",13125,"HCP INC",0.0127756957715602,-1.63570484245945,23.3559721356785
"720",13128,"ECOLOGY AND ENVIRONMENT INC",0.0290699075246913,-0.619836039260333,17.7896303095725
"721",13189,"CEDAR REALTY TRUST INC",0.0019701023807525,-0.231509295659095,20.0992706938725
"722",13200,"PHOTRONICS INC",0.0515684349931184,-0.0230791041607277,20.3168906148101
"723",13289,"CALIF FIRST NATIONAL BANCORP",0.0559054907461533,0.179274784749016,19.0826127612619
"724",13312,"BHP BILLITON GROUP (AUS)",0.0215522916390309,-1.83386888150218,25.2743372546722
"725",13341,"PROGRESSIVE CORP-OHIO",0.0660612771448341,-0.0987357272429315,23.747898929328
"726",13342,"RLI CORP",0.0489571496602669,-0.0813345097072287,21.7083426861353
"727",13354,"VOXX INTERNATIONAL CORP",0.00138118375572476,-0.441757538090664,18.5995965076115
"728",13381,"DESTINATION XL GROUP INC",-0.032964993771455,-0.482572624946102,19.0095668042978
"729",13406,"CALGON CARBON CORP",0.0364441922728835,-0.393403830736791,20.5756355199424
"730",13421,"CADENCE DESIGN SYSTEMS INC",0.0294734800071705,0.155045923487777,23.192068104492
"731",13480,"EBIX INC",0.0730673645913946,0.233196329921347,21.3280765720921
"732",13498,"CARNIVAL CORP/PLC (USA)",0.0520705677720143,0.307166909196179,24.5761653932344
"733",13510,"DUKE REALTY CORP",0.0286200601864238,0.201350541854132,22.9951488063561
"734",13526,"BUCKEYE PARTNERS LP",0.0499801124173706,0.266074540095129,22.9511129698475
"735",13540,"WHITEWAVE FOODS CO",0.0231947939819117,0.23270825604494,23.0112605663661
"736",13570,"MIDDLEBY CORP",0.0347399621944771,0.237058575237161,22.7263293664957
"737",13579,"EQUITY COMMONWEALTH",0.0220822611436337,-0.862845172576589,22.0449092866132
"738",13580,"UNIVERSAL HEALTH RLTY INCOME",0.0460085857182674,-0.409617457176727,20.6089300638967
"739",13599,"CELGENE CORP",0.0204433530144277,0.0283974904296842,25.224440686107
"740",13602,"AMERICA'S CAR-MART INC",0.0624846019670995,0.0684078194492613,19.4637042098571
"741",13619,"ABIOMED INC",0.0194247593662024,-0.145168104727287,22.4221530788142
"742",13623,"CONMED CORP",0.0209979497453574,-0.285343598566026,20.9295990916341
"743",13646,"TIFFANY & CO",0.0483935924267236,-0.0425771611969434,23.005713526613
"744",13657,"ALLIANCE HEALTHCARE SVCS INC",0.0404925061576163,-0.642764590808542,18.4580227704015
"745",13664,"LIBERTY VENTURES",0.0572990983089683,-0.596009925832024,21.8705241555876
"746",13700,"DENTSPLY SIRONA INC",0.0354472654166794,0.29424809849269,23.3098015240784
"747",13710,"CEDAR FAIR  -LP",0.0416114290866568,0.330022757615971,22.0064483189958
"748",13714,"CBS CORP",0.0536661850171909,0.0301019439080284,23.9894617936348
"749",13721,"ZOETIS INC",0.0240529672511519,0.500242019035917,23.9959678155041
"750",13782,"MULTI-COLOR CORP",0.0479770816493313,0.162135858635747,20.9085762559716
"751",13786,"HERON THERAPEUTICS INC",-0.247955588272312,0.477329023396569,20.0607458197658
"752",13789,"AIR METHODS CORP",0.0683198342939368,-0.0302662823029901,20.8711441867753
"753",13800,"ALMOST FAMILY INC",0.0487053626872166,0.175874243095848,19.9425253646627
"754",13824,"FAIR ISAAC CORP",0.035305571322926,0.126600807221341,22.169982799478
"755",13835,"REGULUS THERAPEUTICS INC",-0.29772201334923,0.171534837390801,18.5953165912015
"756",13839,"CAMBREX CORP",0.0588285013439615,0.252394705087872,21.2799967820069
"757",13858,"FLEETMATICS GROUP PLC",0.0202274893537559,0.413149903723325,21.3986878202573
"758",13861,"TILE SHOP HOLDINGS INC",0.0203218033078928,0.322431717254964,20.7321431665971
"759",13888,"WMIH CORP",0.0311620376136505,-1.84702803986592,19.583489464002
"760",13906,"JOHNSON OUTDOORS INC  -CL A",0.0436468746267111,0.66853545279125,20.4120833263152
"761",13963,"VECTOR GROUP LTD",0.02060731221998,0.346448450555036,21.789625165988
"762",13971,"METHANEX CORP",0.0560899181203394,-0.807673191359148,22.0929965755261
"763",13988,"SCHWAB (CHARLES) CORP",0.0322746247035175,0.186221722607593,24.6860512033419
"764",14084,"ALBANY INTL CORP  -CL A",0.0396259777117732,0.145996662941815,21.1198200271579
"765",14090,"USMD HOLDINGS INC",-0.155,-0.947652813234068,18.258220636254
"766",14169,"LANDAUER INC",0.000876676805657788,-0.671472934569419,19.8854557317939
"767",14172,"FULTON FINANCIAL CORP",0.0611908899432035,0.0333634661269915,21.9086525856527
"768",14219,"BANCORPSOUTH BANK",0.0516828429171073,0.0606871079618181,21.7911755379998
"769",14225,"FASTENAL CO",0.0380128560973299,0.0562956912759024,23.4787342443713
"770",14229,"TAT TECHNOLOGIES LTD",0.0380947140468099,1.07032625973901,18.1624927467283
"771",14253,"WESTAMERICA BANCORPORATION",0.0412449974305215,-0.0531753912964307,21.1766373855219
"772",14256,"MAXIM INTEGRATED PRODUCTS",0.031372234525256,0.397763658878469,23.2650842479359
"773",14275,"FIRST REPUBLIC BANK",0.0513870551992366,0.183699394792387,23.3629901897665
"774",14282,"AMPHENOL CORP",0.0383205703244686,-0.0141631480074904,24.0108838352128
"775",14309,"INTER PARFUMS INC",0.0361406773869787,0.0644824061440109,20.742842458313
"776",14311,"POLARIS INDUSTRIES INC",0.046977734435198,-0.241808797781487,22.7715178271857
"777",14320,"INTERCEPT PHARMA INC",-0.101818406166759,0.29035476553746,21.7152920444432
"778",14353,"SHAW COMMUNICATIONS INC-CL B",0.0526393940716272,-0.0761467432630533,23.3508316816404
"779",14359,"PIONEER NATURAL RESOURCES CO",0.00511478550033846,-0.0651235602943505,24.1430298104321
"780",14370,"MANPOWERGROUP",0.069847969429397,0.0941751634677154,22.846130753022
"781",14401,"INVESTORS TITLE CO",0.0643436358352205,0.42319967316363,19.5126413592097
"782",14402,"SILVER BAY REALTY TRUST CORP",-0.0368875563730732,-0.782228172967645,20.2230721598655
"783",14412,"SOTHEBY'S",0.0320318679717998,-0.0142955377071286,21.4706284667377
"784",14418,"MGM RESORTS INTERNATIONAL",0.00556664491117853,-0.681799600576468,23.5297724704781
"785",14438,"ADT CORP",0.052477425220749,-0.0132119382988211,22.324452803754
"786",14477,"WASTE MANAGEMENT INC",0.0410585272420199,0.0762050223425201,24.1621409971785
"787",14538,"TEVA PHARMACEUTICALS",0.0307375886495281,-0.704862554894398,24.3285938307408
"788",14551,"SILVERCREST ASSET MGT",0.0481982655881502,0.0157811194133896,18.4805813390188
"789",14561,"II-VI INC",0.0502825050112412,0.395411099980014,21.4960262329613
"790",14605,"WPP PLC",0.0602098179909074,0.0285432360066808,24.106881839952
"791",14616,"PROVIDENCE AND WORCESTER RR",0.0316940506203728,-0.415023741690408,18.0247290395754
"792",14824,"CINCINNATI FINANCIAL CORP",0.0582435828326654,0.0687798448430233,23.2451724064234
"793",14891,"MGP INGREDIENTS INC",0.0588918560958851,0.143127756614511,20.5400840942987
"794",14894,"VODAFONE GROUP PLC",-0.000499065693921383,-1.14902076396431,24.9769214192223
"795",14924,"NAM TAI PROPERTY INC",-0.026293485002543,-0.124373785708933,19.9588481931555
"796",14954,"LINDSAY CORP",0.0329308394867377,-0.178652571299254,20.6464272215159
"797",14960,"LABORATORY CP OF AMER HLDGS",0.0490833889741956,0.257702806058359,23.3023172907824
"798",14983,"CHAMPIONS ONCOLOGY INC",-0.276598872825288,-0.32716063565001,17.1863277668191
"799",15037,"GOLDCORP INC",-0.18988141502313,-0.0483308044541443,23.1752913797451
"800",15044,"WORKDAY INC",-0.0220213113847986,0.288587140620933,23.548640894683
"801",15055,"CANADIAN NATURAL RESOURCES",0.0255299465572052,-0.914534778688698,24.5847875727789
"802",15070,"SUNCOR ENERGY INC",0.00586960405813724,-1.49250921200445,25.0167539008819
"803",15087,"LIFEWAY FOODS INC",0.0121335365916323,0.409339858029499,19.0408944777182
"804",15117,"TALLGRASS ENERGY PRT LP",0.0600120012774968,0.872674332358248,21.9585805227857
"805",15142,"ISTAR INC",-0.0112185026806037,-0.691914868143462,20.6080340266453
"806",15149,"MADISON COUNTY FINANCIAL INC",0.0650238808680191,0.257429721878639,17.8235562166
"807",15181,"BBVA",0.064009451669651,0.0630685075779236,24.5166636199785
"808",15197,"CHEMICAL FINANCIAL CORP",0.0538010444934003,0.358886292317694,22.060222435117
"809",15199,"1ST SOURCE CORP",0.0605602624719574,0.0604550968859484,20.9721431367297
"810",15212,"CROSSAMERICA PARTNERS LP",0.00476476446686104,-1.47033919615936,20.5542490774965
"811",15252,"TRIMAS CORP",-0.00826109887540856,-0.527390358668757,20.7906847370567
"812",15267,"IDEX CORP",0.0413519819091926,0.0782799631510038,23.0374521972478
"813",15314,"SOLARCITY CORP",-0.0114896207127772,0.0139140705131527,22.3313070304226
"814",15343,"MUELLER INDUSTRIES",0.0515418695197207,-0.000675163008449053,21.5533467032621
"815",15363,"TCF FINANCIAL CORP",0.0661280970818866,0.16050196738187,21.9815036482449
"816",15414,"BIO-TECHNE CORP",0.0260615511859359,-0.111015712246633,22.202442432796
"817",15417,"BROWN & BROWN INC",0.0484070089819037,0.258539193008651,22.6843296302258
"818",15420,"AMBARELLA INC",0.0424673487869729,0.123690613177321,21.2273303095552
"819",15444,"CRH PLC",0.0398658248343813,0.385316845260655,24.0776794064681
"820",15459,"TREDEGAR CORP",0.00278756213399461,-1.82721709189486,20.488069947108
"821",15509,"HSBC HLDGS PLC",0.0546995373939406,-0.462899948156268,25.7948081680664
"822",15520,"SIGNET JEWELERS LTD",0.0606533932527083,0.13112889701711,22.3918894069726
"823",15521,"STAPLES INC",0.000428766752297093,-0.19136349980012,22.5154792031476
"824",15533,"DOMINION DIAMOND CORP",0.00314308878707317,-1.25718823491453,20.5255216727888
"825",15545,"AVIVA PLC",0.0589703029135761,-0.411341227030594,23.899714620312
"826",15598,"AEGON NV",0.0368158119944337,-0.209900862699042,23.3864488575067
"827",15617,"ING GROEP NV",0.0740675311548064,0.4940108135157,24.724730020505
"828",15704,"THOMSON-REUTERS CORP",0.0437941456699319,-0.275994810341553,24.1842232955196
"829",15709,"PLUM CREEK TIMBER CO INC",0.0258739390230501,-0.083325894220514,22.8410652196124
"830",15782,"PRUDENTIAL PLC",0.0570983065892465,-0.137801280721399,24.6577810258443
"831",15855,"SYMANTEC CORP",-0.00831722693456634,-1.27981615030634,23.6492964164295
"832",15929,"LLOYDS BANKING GROUP PLC",0.0263710442795767,1.075,24.7363072446878
"833",16009,"SPORTSMANS WAREHOUSE HLDGS",0.0635708602970727,0.538096516691932,19.5664353636679
"834",16011,"YY INC  -ADR",0.063981689468506,0.153768725201452,21.5058785505899
"835",16015,"QUEST RESOURCE HOLDING CORP",-0.131648113790971,-0.112673711870759,17.4376851461092
"836",16101,"ABBVIE INC",0.0428079069867981,1.00852790922572,25.3256638245408
"837",16116,"CYRUSONE INC",-0.00451148220386579,-0.521952403073265,22.0414326520772
"838",16188,"COGNEX CORP",0.0328510193922275,0.150716317901513,22.4220761865393
"839",16245,"PEOPLE'S UNITED FINL INC",0.0519947653210725,0.0948798878301955,22.5729208741754
"840",16269,"ENANTA PHARMACEUTICALS INC",0.0568170995534293,0.11941603927483,20.6121286685111
"841",16384,"VOYA FINANCIAL INC",0.0697390470147002,-1.46164812864884,22.7558439395044
"842",16416,"RUCKUS WIRELESS INC",0.00649400081718766,-0.475120432381624,20.6791937227546
"843",16453,"NEOGEN CORP",0.0192159488446643,0.146620137689966,21.6060472340109
"844",16478,"EOG RESOURCES INC",-0.0261583104650806,-1.65027633217145,24.7889428846121
"845",16486,"BOISE CASCADE CO",0.0502463038847848,-0.309687311760085,20.5758586187862
"846",16531,"ZIX CORP",0.0198093954517494,0.21768796248443,19.3952268744253
"847",16549,"SERVISFIRST BANCSHARES INC",0.04990060380212,0.213670510468706,21.5113638145586
"848",16560,"ALUMINA LTD",0.00144358600781909,-1.60647554784782,22.0624130334336
"849",16582,"NUTRIEN LTD",0.0540519745213748,-0.452761710823576,23.4440217179536
"850",16641,"AMERICA FIRST MULTIFAMILY-LP",0.0592283853208524,0.179767646424244,19.5999970600354
"851",16668,"ARROW FINANCIAL CORP",0.0621586079282865,0.0798604945357643,19.9744441997607
"852",16671,"ATLANTIC AMERICAN CORP",0.0373506075274679,-0.214441922304231,18.2443337041355
"853",16689,"NORTHEAST BANCORP/ME",0.0597364556314478,0.781660474884151,19.0069729593876
"854",16698,"BRYN MAWR BANK CORP",0.0450022973366132,0.179275525420721,20.6080349916797
"855",16705,"CENTRAL PACIFIC FINANCIAL CP",0.0521719761401055,0.0312442121064121,20.6130222183236
"856",16714,"DONEGAL GROUP INC",0.0515856171065021,0.183418061149903,19.9745506383728
"857",16720,"ALTISOURCE ASSET MGMT CORP",-0.0208618568736509,-0.347143164192495,18.2099473668815
"858",16721,"ELECTRONIC ARTS INC",0.0466108463535633,0.0829030171475908,24.0412632540407
"859",16738,"HOUGHTON MIFFLIN HARCOURT CO",-0.0989887055660599,0.716180250076607,21.0116973784761
"860",16775,"CITIZENS INC",-0.00748440284787097,-1.01648351648352,20.0135933424273
"861",16777,"FIRST BANCORP/NC",0.0598950828673613,0.356191706449963,20.7687678295717
"862",16781,"CITY HOLDING CO",0.0633862007381255,0.0194524835488631,20.7756177078441
"863",16790,"COMMUNITY BANK SYSTEM INC",0.050649866316559,0.0673669948177778,21.7333245527792
"864",16832,"GLACIER BANCORP INC",0.0485974329258545,0.0114558593428439,21.8458211011997
"865",16845,"FIRST MERCHANTS CORP",0.0611302167612436,0.189462386705497,21.4496473286266
"866",16848,"RETROPHIN INC",-0.0830503823288233,-1.74356602412332,20.3913943147895
"867",16889,"INDEPENDENT BANK CORP/MA",0.0497965240272077,0.134985869762177,21.3742268116228
"868",16890,"INDEPENDENT BANK CORP/MI",0.0525295102159224,0.0464518535784834,19.9826389232271
"869",16929,"MERCHANTS BANCSHARES INC/VT",0.0551992158994237,0.109272647102674,19.7379722335353
"870",16947,"ACTINIUM PHARMACEUTICALS INC",-0.298169522477922,0.0248403302554221,17.7037888763786
"871",16981,"OFG BANCORP",0.0541478555706331,-1.72067877126705,19.839204609656
"872",17010,"LIBERTY MEDIA SIRIUSXM GROUP",0.0184052300957588,0.605309357326665,23.1717678428667
"873",17012,"EXONE CO",-0.122421371243214,-0.125089480679308,18.8234674683912
"874",17035,"MERCURY GENERAL CORP",0.0359695116996279,-0.300861950705268,21.9259229831737
"875",17070,"NATIONAL PENN BANCSHARES INC",0.0652898420899531,0.0762065610824583,21.2713930084453
"876",17074,"NAVIGATORS GROUP INC",0.0684173292221299,-0.0639911311222061,21.2624896868333
"877",17095,"OLD NATIONAL BANCORP",0.0590981729477065,-0.000767110147379147,21.6989938507338
"878",17101,"IMMUNOGEN INC",-0.220541372345918,0.615690665220513,19.408747691548
"879",17106,"PEOPLES BANCORP INC/OH",0.0508341755606252,0.515714335541848,20.2046012351856
"880",17120,"SVB FINANCIAL GROUP",0.0464080245694901,0.217835929349976,23.2370221338632
"881",17132,"WSFS FINANCIAL CORP",0.060276155063304,0.0972446250988652,21.09822122083
"882",17136,"SUFFOLK BANCORP",0.0500115647846793,0.137592578517399,20.0521586612387
"883",17145,"WASHINGTON FEDERAL INC",0.0688769783017324,0.0347977536545397,21.7996476665184
"884",17150,"WEBSTER FINANCIAL CORP",0.0542942352047311,0.0244496584088247,22.3287556779932
"885",17151,"WESBANCO INC",0.0608375436021812,0.108790831308728,21.3056758233835
"886",17173,"ACNB CORP",0.0740453942043063,0.0309798416547494,19.0598995824868
"887",17185,"22ND CENTURY GROUP INC",-0.136492050253518,-0.0603336011487825,18.4092235603666
"888",17195,"FIRST FINL BANCORP INC/OH",0.0595818235130738,0.12702766324608,21.2152255024048
"889",17199,"BIOLIFE SOLUTIONS INC",-0.228551984529046,0.378681594068245,16.8463637674427
"890",17240,"TOMPKINS FINANCIAL CORP",0.0543255568612636,0.00787839301983853,20.9343160375799
"891",17245,"TRUSTCO BANK CORP/NY",0.0591581122626735,-0.00948800284046296,20.6020681279231
"892",17248,"UNITED BANKSHARES INC/WV",0.049525649207301,0.102912277000767,22.0445148818631
"893",17252,"UNITED FIRE GROUP INC",0.0705665282199992,0.0444517846392939,20.9467238188222
"894",17266,"UNIVERSAL AMERICAN CORP",-0.0184440573144871,-0.391229041239907,20.1890600139987
"895",17269,"AMERISERV FINANCIAL INC/PA",0.0590774287538761,0.231388341242734,18.0631640172425
"896",17277,"NV5 GLOBAL INC",0.0562466625508694,0.582775497155173,19.6818023954058
"897",17341,"ARTESIAN RESOURCES  -CL A",0.0457706050785503,0.166215269160213,19.4906067542859
"898",17350,"TETRAPHASE PHARMACEUTICALS",-0.273857309016865,0.0141913294903008,18.81862604908
"899",17367,"AMERICAN NATL BANKSHARES",0.0582778341381347,0.0654192548360905,19.6186353753491
"900",17376,"MARIN SOFTWARE INC",-0.183941959313408,-0.256187038981192,18.3280110250609
"901",17388,"BAYLAKE CORP",0.0722661633756012,-0.146111251593326,18.7610610484045
"902",17438,"BRIDGE BANCORP INC",0.0480465164132703,0.676374640418496,20.4001500051052
"903",17451,"INDEPENDENT BK GRP INC",0.0519258726049591,0.389398528258338,21.370388974095
"904",17498,"CHIMERIX INC",-0.233909687830655,0.145802855711288,19.181492180447
"905",17501,"TRUETT-HURST INC",-0.0569475371120108,-0.0498177393340671,16.0356006054275
"906",17534,"CNB FINANCIAL CORP/PA",0.0750012169356891,-0.0556574664849099,19.7736104437279
"907",17550,"BLACKHAWK NETWORK HLDGS INC",0.0166897743206478,-0.29548278738978,21.4638948142315
"908",17553,"MODEL N INC",-0.0910909386638907,0.267904844848696,19.8985940488212
"909",17567,"ARATANA THERAPEUTICS",-0.214777272564236,0.159129959285032,19.3870767367817
"910",17581,"TEXTURA CORP",-0.0322152678152018,-0.338326204044509,20.1526551763139
"911",17586,"FRANKLIN FINL NETWORK INC",0.0574553141217752,0.462932138333893,19.9278238809854
"912",17594,"RELIANT BANCORP INC",0.0512521063198645,0.154334234689068,19.2606594272492
"913",17626,"ARMADA HOFFLER PROPERTIES",0.0562974490653081,0.924531586596453,20.1185494089192
"914",17639,"AMERICAN HOMES 4 RENT",-0.0168824646078504,-0.216896264249108,22.3536877335018
"915",17641,"BANK SOUTH CAROLINA CORP",0.0597711990780999,0.0907093972782657,18.4558586807019
"916",17653,"ADMA BIOLOGICS INC",-0.230289510754479,0.110729927659016,18.0048840483219
"917",17687,"HEMISPHERE MEDIA GROUP INC",0.0262066728351076,0.27788506529951,19.9723980139374
"918",17689,"UCP INC",0.0259774089442139,0.664006191038706,18.3709315200321
"919",17693,"MARKETO INC",-0.0498876825756937,0.30819518440839,20.9479508076631
"920",17696,"TRISTATE CAPITAL HLDGS INC",0.0532149408190725,0.373298222956413,20.2580405332977
"921",17699,"CST BRANDS INC",0.0663391042309047,0.462660887634615,22.0172569391906
"922",17707,"WESTBURY BANCORP INC",0.0285825081178525,-1.14915569294568,18.1254159955392
"923",17709,"FIRST NBC BANK HOLDING CO",0.0232905917965426,-1.47833999976402,20.3854496856763
"924",17724,"CONNECTONE BANCORP INC",0.051918770522221,0.287045145006222,20.5319285604142
"925",17727,"EKSO BIONICS HOLDINGS INC",-0.34043994482215,0.0997355457455594,18.283005003943
"926",17769,"HANNON ARMSTRONG SUST INFR",0.0193893965203223,0.299730962234078,20.5987248464154
"927",17807,"LIGHTINTHEBOX HLDG  -ADR",-0.139851527106429,-0.207400828630331,19.136873816148
"928",17808,"EPIZYME INC",-0.15174844867208,0.610318423184345,20.3700207187109
"929",17811,"CHANNELADVISOR CORP",-0.0490424970343411,-0.506381248692487,19.7356632969288
"930",17815,"BAY BANCORP INC",0.0403815748901394,0.475112594131154,18.6909181643979
"931",17877,"CHEMUNG FINANCIAL CORP",0.0645602549256767,0.112026832319703,18.9588172082931
"932",17890,"IKONICS CORP",0.00852231355180417,-1.1050169014583,16.9384810259454
"933",17897,"QIWI PLC",0.0681625653555946,-0.314548896191305,20.4668546149081
"934",17928,"IQVIA HOLDINGS INC",0.0344086174982643,-0.214129157124285,23.6081877714958
"935",17931,"PORTOLA PHARMACEUTICALS INC",-0.136501641158334,0.33744208896214,20.9613747347561
"936",17933,"PHILLIPS 66 PARTNERS LP",0.0324460016655778,0.462869484338272,22.3744851197126
"937",17934,"SPROUTS FARMERS MARKET",0.0323924070958224,0.0458162319575868,21.6991994458244
"938",17956,"FRANK'S INTL NV",0.00998090264444924,-1.83326144898722,21.7304045569298
"939",17987,"ELMIRA SVGS BANK ELMIRA/NY",0.0554164780382564,0.115591815565589,17.8440028475662
"940",18003,"PLY GEM HOLDINGS INC",0.0242945357731895,-0.329413916673259,20.8270738981702
"941",18009,"NANOSTRING TECHNOLOGIES INC",-0.156364025780978,-0.00470895231975846,19.989451649855
"942",18037,"CITIZENS & NORTHERN CORP",0.0602224867167975,-0.0360192524051628,19.575549224766
"943",18040,"REPUBLIC FIRST BANCORP INC",0.0167568132794362,0.781072343858794,19.9923597782316
"944",18043,"NEWS CORP",-0.0157493984287017,-1.32300080957379,22.7992462458105
"945",18049,"F N B CORP/FL",0.0584369324164274,0.0877106793440399,21.9421149778287
"946",18050,"LUXOFT HOLDING INC",0.035354669865946,0.00210111476321304,21.4614089928361
"947",18066,"TELARIA INC",-0.242896102072329,0.162803431134326,18.6483993337995
"948",18086,"MALLINCKRODT PLC",0.0167219530096093,-0.498155367713661,22.7352556903347
"949",18108,"FINJAN HOLDINGS INC",-0.291631408496204,-0.00172142097913042,17.080077200414
"950",18110,"FARMERS CAPITAL BANK CORP",0.069261070134495,0.0706621823439556,19.570472245501
"951",18114,"TECOGEN INC",-0.0353256704980843,-0.409995295010477,18.2454269515644
"952",18145,"PHYSICIANS REALTY TR",0.00442375233926682,-0.924188307536724,21.670246909272
"953",18159,"AGIOS PHARMACEUTICALS",-0.0614026480876339,0.907798415674904,21.2896248949879
"954",18161,"CONATUS PHARMACEUTICALS INC",-0.301893341566017,0.23879068619155,18.7402039393537
"955",18162,"ESPERION THERAPEUTICS INC",-0.140799328914,0.301374362464176,19.4587946944966
"956",18177,"RETAILMENOT INC",0.0202260736752816,-0.707669274690513,19.9137214600111
"957",18179,"WORLD POINT TERMINALS LP",0.0608143850070878,0.0546156746717401,20.173265385641
"958",18184,"NATIONAL GENERAL HOLDINGS CP",0.0581732922839687,0.217693279646953,21.7014550029935
"959",18204,"ANI PHARMACEUTICALS INC",0.0271962677084442,-0.612945691341206,20.3701918019462
"960",18241,"FIRST COMMONWLTH FINL CP/PA",0.053684130511007,0.164291375204705,20.9560580973929
"961",18271,"YUME INC",-0.0848750273796829,0.166704723182271,18.6156738432341
"962",18276,"FIRST FINANCIAL CORP/IN",0.0666195303714669,0.0885554387732926,20.2823095005028
"963",18287,"STONEGATE MORTGAGE CORP",-0.0783983868489965,-0.639687875876868,18.8547228132305
"964",18293,"NRG YIELD INC",0.0287374483212331,0.353359514622666,21.1257954406745
"965",18307,"FIRST LONG ISLAND CORP",0.0545858611979472,0.153816799998815,20.3709215023681
"966",18315,"INTREXON CORP",-0.0401256004741584,0.588699412389275,21.7824935350341
"967",18320,"FOX FACTORY HOLDING CP",0.04056601374615,0.167288938381946,20.7467140170151
"968",18323,"OAKTREE STRATEGIC INCOME CP",0.0234994354259668,-0.244107744107744,19.3735332725771
"969",18329,"FIRST BUSEY CORP",0.0540130439084509,0.31003968549466,21.1000769113865
"970",18339,"CLUBCORP HOLDINGS INC",0.00232878469990649,-1.52691555228484,20.6583444158453
"971",18358,"FIRST UNITED CORP",0.073590565542148,0.691827437919496,18.420586239487
"972",18383,"BRIXMOR PROPERTY GROUP INC",0.0256438581296292,0.622830199817066,22.7290683814865
"973",18392,"CAROLINA FINANCIAL CORP",0.0636429072411692,0.706482140369392,20.4760438375292
"974",18424,"LIPOCINE INC",-0.224212690969099,-0.0314625189295812,18.0338670124703
"975",18431,"WESTERN REFINING LGS LP",0.0487661462505247,0.150627774881287,20.9855491365979
"976",18432,"ENVISION HEALTHCARE HLDGS",0.0249625568584635,0.150405823770534,22.3031547007714
"977",18465,"ANTERO RESOURCES CORP",0.0328829382326293,-0.768996350238344,22.7310557592817
"978",18468,"PLAINS GP HOLDINGS LP",0.0339604015002047,0.00314371569340016,21.9788416342983
"979",18469,"FOUNDATION MEDICINE INC",-0.132467954893418,0.501088381581304,20.2524197729521
"980",18487,"FIREEYE INC",-0.171537185768939,0.0352600157067442,21.4352493447517
